Date,Open,High,Low,Close,Adj Close,Volume
2016-08-05,149.038467,149.673920,148.302673,149.306015,106.827484,2152202
2016-08-08,149.581940,149.682281,149.055191,149.314377,106.833450,1587929
2016-08-09,149.138794,149.581940,148.779266,149.155518,106.719803,1314284
2016-08-10,148.929764,149.540131,148.704010,149.515045,106.977051,1466655
2016-08-11,149.732437,151.421402,149.565216,151.337799,108.281204,2443906
2016-08-12,151.730774,151.730774,150.418060,150.727432,107.844460,1474548
2016-08-15,151.337799,151.663879,150.886292,150.969894,108.017982,1516767
2016-08-16,150.602005,150.777588,149.841141,149.874588,107.234299,1630866
2016-08-17,149.389633,150.576920,149.096985,150.392975,108.408089,1624766
2016-08-18,150.250839,150.250839,149.314377,149.816055,107.992195,1301128
2016-08-19,149.381271,150.317719,148.896317,150.175583,108.251350,1561139
2016-08-22,149.816055,150.158859,149.138794,149.724075,107.925911,1598334
2016-08-23,150.175583,150.953171,149.899673,150.309372,108.347824,1430177
2016-08-24,150.008362,150.468231,149.673920,150.008362,108.130844,1359972
2016-08-25,149.740799,150.769226,149.707352,150.150497,108.233276,1004999
2016-08-26,150.660538,151.546829,149.598663,150.008362,108.130844,1584341
2016-08-29,150.384613,151.086960,149.899673,150.919739,108.787781,1257953
2016-08-30,151.103683,151.354507,150.158859,150.627090,108.576836,1243601
2016-08-31,150.075256,150.309372,149.314377,149.866226,108.028389,1956656
2016-09-01,149.924744,150.643814,149.498322,150.484955,108.474388,1309979
2016-09-02,150.944809,151.747498,150.576920,151.178925,108.974602,1577524
2016-09-06,150.969894,151.571899,150.401337,150.886292,108.763710,1588408
2016-09-07,150.535110,150.953171,150.117050,150.292648,108.335747,1355307
2016-09-08,149.824417,150.677261,149.615387,150.585281,108.546715,1703104
2016-09-09,149.573578,149.665558,146.856186,146.856186,105.858650,2491627
2016-09-12,146.321075,149.163879,146.061874,148.913040,107.341316,2288307
2016-09-13,147.851166,148.494980,147.115387,147.215714,106.117798,2230062
2016-09-14,147.123749,148.285950,146.488297,146.839462,105.846581,2230301
2016-09-15,146.764221,147.993317,146.622070,147.650497,106.431244,1989905
2016-09-16,147.056854,147.115387,145.811035,146.371231,105.509094,4017125
2016-09-19,147.198990,148.787628,147.198990,147.759201,106.509567,2098860
2016-09-20,148.586960,149.247498,148.269226,148.494980,107.039955,1911926
2016-09-21,148.729095,150.334442,148.411377,150.158859,108.239326,2104960
2016-09-22,150.359528,151.889633,150.209030,150.376251,108.396057,2211404
2016-09-23,150.000000,150.250839,148.152176,148.319397,106.913368,2285556
2016-09-26,147.867889,147.918060,146.989960,147.115387,106.045502,2177916
2016-09-27,146.831100,148.018402,146.806015,147.408020,106.256432,2910586
2016-09-28,147.809372,148.812714,147.734116,148.486618,107.033905,2026024
2016-09-29,148.394653,148.520065,146.212372,146.630432,105.695915,2216906
2016-09-30,147.642136,148.118729,147.232437,147.349503,106.214249,2893602
2016-10-03,146.596985,147.115387,145.819397,146.354507,105.496994,2135578
2016-10-04,145.978256,146.295990,143.143814,143.545151,103.471939,3787612
2016-10-05,143.528427,144.280930,143.260864,144.138794,103.899887,2757378
2016-10-06,143.754181,144.080261,142.642136,143.511703,103.447853,2718986
2016-10-07,143.729095,143.762543,142.173920,143.252502,103.261009,2689924
2016-10-10,143.678925,144.439804,142.926422,143.093643,103.146515,2316174
2016-10-11,142.341141,142.533447,141.045151,141.872910,102.266548,2390445
2016-10-12,141.806015,142.290970,141.212372,141.906357,102.290672,1858704
2016-10-13,141.195648,142.399673,140.852844,142.157196,102.471466,2295961
2016-10-14,142.968231,143.302673,142.391296,142.416382,102.658318,1808830
2016-10-17,142.591980,143.051834,142.090302,142.316055,102.586014,1470123
2016-10-18,143.545151,143.737457,142.006683,142.098663,102.429283,1417978
2016-10-19,142.809372,142.926422,141.856186,142.065216,102.405174,1392383
2016-10-20,141.780930,142.424744,141.295990,142.023407,102.375023,1447758
2016-10-21,140.560196,141.772568,140.234116,141.722412,102.158043,2407787
2016-10-24,144.356186,145.016724,142.892975,143.202347,103.224854,3191526
2016-10-25,141.697327,142.048492,138.051834,138.988297,100.187225,4576135
2016-10-26,138.536789,140.292648,138.302673,139.222412,100.355995,2601180
2016-10-27,139.523407,139.590302,138.193985,138.595322,99.903961,1777734
2016-10-28,139.255859,139.782608,138.076920,138.603683,99.910004,2313423
2016-10-31,139.180603,139.247498,138.110367,138.210709,99.626724,2737764
2016-11-01,138.294312,138.637131,136.998322,137.332779,98.993896,2936898
2016-11-02,137.709030,139.105347,137.048492,138.570236,99.885887,2671146
2016-11-03,138.913040,140.167221,138.177261,139.489960,100.548851,2995980
2016-11-04,139.807693,140.342804,139.147156,139.197327,100.337906,2305290
2016-11-07,140.593643,142.048492,140.451508,141.923080,102.302704,2309356
2016-11-08,142.056854,143.854507,141.956528,143.001678,103.080200,2339017
2016-11-09,138.662201,142.976593,138.662201,142.466553,102.694466,4376523
2016-11-10,142.274246,146.045151,141.964890,145.719070,105.038979,3922880
2016-11-11,145.526749,146.429764,145.259201,146.387955,105.521141,2234367
2016-11-14,146.513382,146.747498,143.729095,144.573578,104.213264,3117972
2016-11-15,144.782608,145.693985,143.737457,145.685623,105.014870,2603812
2016-11-16,144.757523,144.841141,143.453171,143.821075,104.466789,2419030
2016-11-17,143.821075,144.857864,143.821075,144.456528,104.928413,2133305
2016-11-18,144.239136,144.882950,144.055191,144.615387,105.043747,2046476
2016-11-21,143.327759,143.795990,142.742477,143.411377,104.169228,2384704
2016-11-22,143.536789,143.879593,143.210709,143.737457,104.406059,1857747
2016-11-23,143.879593,144.439804,143.612045,144.021744,104.612549,1767568
2016-11-25,143.988297,145.476593,143.988297,145.058533,105.365616,1131177
2016-11-28,145.117050,145.292648,144.046829,144.230774,104.764374,2006529
2016-11-29,144.264221,144.891296,143.938126,144.456528,104.928413,1773907
2016-11-30,143.979935,144.807693,143.469894,143.595322,104.302811,3104577
2016-12-01,143.511703,144.431442,143.352844,144.339462,104.843338,2101252
2016-12-02,144.255859,145.225754,144.013382,144.172241,104.721870,2238314
2016-12-05,144.339462,144.607025,143.051834,143.494980,104.229935,2608835
2016-12-06,143.662201,143.837799,143.168900,143.645493,104.339264,1755130
2016-12-07,144.130432,147.207352,143.787628,147.198990,106.920403,3784503
2016-12-08,147.224075,147.449829,146.128769,147.056854,106.817146,2141677
2016-12-09,146.622070,149.556854,146.571899,149.239136,108.402313,3169878
2016-12-12,149.038467,150.342804,148.469894,150.200668,109.100731,2746136
2016-12-13,150.142136,150.551834,147.801010,149.523407,108.608772,3239486
2016-12-14,149.799332,149.991638,147.500000,147.658859,107.254440,2672103
2016-12-15,148.210709,148.478256,146.362869,147.173920,106.902168,2458498
2016-12-16,147.625412,149.247498,147.617050,148.369568,107.770683,4652081
2016-12-19,148.503342,149.389633,148.260864,148.963211,108.201866,1652872
2016-12-20,149.113708,149.941467,148.879593,149.372910,108.499458,1648327
2016-12-21,149.331100,150.108704,149.180603,149.188965,108.365845,1860856
2016-12-22,149.573578,150.050171,148.812714,149.832779,108.833443,1465818
2016-12-23,149.740799,149.908020,149.272568,149.456528,108.560196,874396
2016-12-27,149.381271,149.832779,149.306015,149.598663,108.663452,778596
2016-12-28,149.565216,150.041809,148.846161,148.896317,108.153282,1540328
2016-12-29,149.071899,149.782608,148.854507,149.172241,108.353706,1317992
2016-12-30,149.665558,150.066895,149.071899,149.306015,108.450882,1906663
2017-01-03,149.523407,150.501678,148.177261,148.871231,108.135048,3001123
2017-01-04,148.854507,149.581940,148.503342,149.096985,108.299034,1844232
2017-01-05,149.046829,149.782608,147.901337,148.586960,107.928551,1731569
2017-01-06,148.235779,149.331100,146.989960,149.021744,108.244370,1943500
2017-01-09,149.138794,149.147156,148.160538,148.219070,107.661339,1940630
2017-01-10,148.294312,148.403015,147.416382,147.642136,107.242271,2428000
2017-01-11,147.683945,149.205688,147.483276,148.737457,108.037895,1889202
2017-01-12,147.968231,148.578598,146.948166,148.361206,107.764565,1580873
2017-01-13,148.478256,148.754181,147.851166,148.319397,107.734215,1513538
2017-01-17,147.993317,148.561874,147.366226,148.210709,107.655304,1862770
2017-01-18,148.745819,150.033447,148.311035,149.239136,108.402313,2158302
2017-01-19,149.874588,150.334442,148.628769,149.397995,108.517670,1751422
2017-01-20,149.832779,150.050171,148.687286,149.239136,108.402313,2107232
2017-01-23,148.754181,149.657196,148.102005,149.255859,108.414436,2376213
2017-01-24,148.411377,148.628769,145.836121,147.132111,106.871841,4153947
2017-01-25,148.068558,149.356186,147.633774,147.767563,107.333420,4141270
2017-01-26,147.416382,148.185623,147.190628,147.842804,107.388054,2674136
2017-01-27,148.394653,148.812714,147.851166,148.394653,107.788872,1941945
2017-01-30,148.202347,148.603683,146.212372,146.672241,106.537773,2180428
2017-01-31,146.103683,146.705688,145.326080,146.170563,106.173386,2207218
2017-02-01,146.463211,146.989960,145.735779,146.463211,106.385925,2718388
2017-02-02,145.593643,146.137131,145.108704,145.635452,105.784698,3715733
2017-02-03,145.501678,146.571899,145.359528,146.354507,106.306953,3373318
2017-02-06,145.585281,147.324417,145.401337,146.404678,106.343422,1940869
2017-02-07,147.224075,147.491638,146.446487,146.956528,106.744263,1491890
2017-02-08,146.839462,148.494980,146.730774,148.051834,107.539886,2566257
2017-02-09,147.884613,149.289291,147.884613,148.979935,108.214035,2403601
2017-02-10,149.080261,150.150497,148.988297,149.665558,108.712036,1665310
2017-02-13,150.384613,151.655518,149.882950,151.354507,109.938828,2308041
2017-02-14,151.220734,152.173920,151.045151,151.839462,110.291084,2434936
2017-02-15,150.752502,152.031769,150.627090,151.923080,111.212410,2108428
2017-02-16,151.964890,153.394653,151.856186,153.352844,112.259056,2588144
2017-02-17,153.369568,153.511703,152.617050,152.968231,111.977501,2345954
2017-02-21,152.834442,153.528427,152.207352,153.319397,112.234558,2076615
2017-02-22,153.344482,155.618729,153.076920,155.551834,113.868797,3409676
2017-02-23,155.443146,156.739136,155.275925,156.513382,114.572685,2872314
2017-02-24,156.204010,157.533447,155.769226,156.697327,114.707344,2543055
2017-02-27,156.772568,156.814377,155.836121,156.279266,114.401260,1666985
2017-02-28,156.128769,156.772568,155.777588,155.811035,114.058540,2310792
2017-03-01,157.257523,159.314377,157.198990,158.745819,116.206879,2662535
2017-03-02,158.411377,158.946487,158.051834,158.770905,116.225250,2109744
2017-03-03,158.770905,159.063538,157.642136,158.285950,115.870262,1946370
2017-03-06,157.968231,158.227432,157.416382,157.943146,115.619308,1995765
2017-03-07,157.433105,158.244141,157.399673,158.102005,115.735573,1988111
2017-03-08,158.628769,159.038467,158.001678,158.453171,115.992683,1870185
2017-03-09,158.235779,159.188965,158.168900,158.779266,116.231377,1861813
2017-03-10,159.397995,159.899673,158.887955,159.874588,117.033195,3007940
2017-03-13,160.342804,160.501678,159.247498,160.133774,117.222939,2359349
2017-03-14,159.640472,160.066895,158.118729,159.138794,116.494568,2264746
2017-03-15,159.013382,160.418060,158.628769,159.866226,117.027069,2448212
2017-03-16,159.749161,160.234116,158.561874,159.122070,116.482338,2316772
2017-03-17,159.548492,160.836121,159.155518,160.836121,117.737045,5056808
2017-03-20,160.969894,161.789291,160.769226,161.379593,118.134918,2494378
2017-03-21,161.780930,161.780930,160.125412,160.643814,117.596237,2266540
2017-03-22,160.785950,161.270905,159.247498,160.719070,117.651344,1946251
2017-03-23,160.635452,161.346161,159.891296,160.652176,117.602394,1772472
2017-03-24,160.635452,161.053513,159.615387,160.125412,117.216789,1716738
2017-03-27,159.448166,159.698990,158.160538,159.222412,116.555756,2373582
2017-03-28,158.812714,160.108704,158.528427,159.690628,116.898514,2786919
2017-03-29,159.356186,159.933105,159.080261,159.431442,116.708786,2023871
2017-03-30,159.481598,160.108704,158.946487,159.933105,117.076035,2195138
2017-03-31,159.949829,160.869568,159.690628,159.974915,117.106590,2069080
2017-04-03,160.426422,160.677261,158.821075,159.464890,116.733292,1849853
2017-04-04,159.339462,159.682281,158.678925,159.021744,116.408875,1614480
2017-04-05,159.448166,160.886292,158.896317,159.063538,116.439461,1732645
2017-04-06,159.205688,159.715714,158.444809,158.770905,116.225250,1946370
2017-04-07,158.887955,159.331100,158.461533,158.854507,116.286430,1226139
2017-04-10,158.996658,159.297653,158.285950,158.620407,116.115051,2012509
2017-04-11,158.135452,158.938126,158.018402,158.921402,116.335426,1745682
2017-04-12,159.122070,159.272568,158.361206,158.612045,116.108971,1693656
2017-04-13,158.235779,158.745819,157.709030,157.734116,115.466316,1524182
2017-04-17,158.285950,159.163879,158.269226,159.163879,116.512924,1846146
2017-04-18,158.662201,159.565216,158.453171,159.046829,116.427177,1407572
2017-04-19,159.531769,159.807693,158.461533,158.720734,116.188507,1603118
2017-04-20,158.879593,160.627090,158.779266,159.832779,117.002586,2090847
2017-04-21,159.824417,160.217392,159.356186,160.117050,117.210670,3090703
2017-04-24,161.371231,162.583618,161.312714,162.399673,118.881599,3240682
2017-04-25,162.198990,163.553513,160.836121,163.152176,119.432480,5001911
2017-04-26,163.628769,164.632111,163.035110,163.043472,119.352913,3158875
2017-04-27,163.403015,164.331100,163.135452,163.971573,120.032295,2117159
2017-04-28,164.005020,164.816055,163.494980,163.737457,119.860901,2950652
2017-05-01,163.461533,163.653839,162.600327,162.884613,119.236626,1792206
2017-05-02,163.177261,164.322739,162.692307,164.322739,120.289360,2950771
2017-05-03,164.381271,165.443146,163.637131,165.242477,120.962639,2798042
2017-05-04,165.802673,166.839462,165.351166,166.814377,122.113312,2775677
2017-05-05,166.948166,167.140472,166.371231,166.722412,122.045998,2019566
2017-05-08,166.254181,166.513382,165.802673,166.095322,121.586975,1884776
2017-05-09,166.688965,166.688965,165.158859,165.518402,121.164635,2090369
2017-05-10,165.025085,165.209030,164.322739,164.414719,120.356697,2688249
2017-05-11,163.913040,164.665558,163.260864,164.506683,120.424057,2039180
2017-05-12,163.795990,164.816055,163.762543,164.356186,120.313805,1582428
2017-05-15,164.439804,165.334442,164.071899,165.242477,120.962639,1763502
2017-05-16,165.117050,165.501678,164.598663,165.476593,121.134048,1415586
2017-05-17,164.498322,164.498322,162.809372,162.909698,120.107834,2250633
2017-05-18,162.625412,163.729095,161.822739,163.244141,120.354416,2307084
2017-05-19,164.130432,164.130432,162.583618,163.712372,120.699608,2266061
2017-05-22,164.172241,166.112045,164.172241,165.978256,122.370171,2195736
2017-05-23,166.162201,166.362869,165.150497,165.326080,121.889336,1810983
2017-05-24,165.961533,165.994980,164.949829,165.125412,121.741379,1442854
2017-05-25,165.894653,166.897995,165.342804,166.839462,123.005104,1803568
2017-05-26,166.505020,167.801010,166.362869,167.784286,123.701683,1687078
2017-05-30,167.483276,169.757523,167.190628,169.264221,124.792793,2596636
2017-05-31,169.506683,170.961533,169.122070,170.961533,126.044151,3703773
2017-06-01,170.777588,171.321075,170.301010,170.861206,125.970215,2813829
2017-06-02,171.454849,173.403015,171.229095,172.826080,127.418816,2190952
2017-06-05,172.884613,173.352844,172.424744,172.424744,127.122932,1498708
2017-06-06,172.249161,172.792648,171.747498,171.747498,126.623611,1744725
2017-06-07,172.015045,172.132111,170.652176,171.413040,126.377029,2255178
2017-06-08,171.413040,172.265884,170.643814,172.190628,126.950340,2931755
2017-06-09,172.240799,173.051834,171.939804,173.018402,127.560608,2264148
2017-06-12,173.018402,174.264221,171.822739,173.403015,127.844208,2856287
2017-06-13,173.561874,175.309372,173.545151,174.841141,128.904480,2019805
2017-06-14,175.401337,176.245819,175.192307,175.593643,129.459259,1896019
2017-06-15,175.167221,176.688965,175.117050,176.663879,130.248322,1906544
2017-06-16,177.031769,178.478256,176.789291,178.294312,131.450394,4091038
2017-06-19,178.929764,178.929764,177.842804,178.394653,131.524353,1994450
2017-06-20,178.469894,179.406357,178.135452,178.394653,131.524353,1831315
2017-06-21,178.946487,178.946487,177.332779,177.976593,131.216110,2168228
2017-06-22,177.867889,178.193985,177.332779,177.441467,130.821579,1674878
2017-06-23,177.257523,178.235779,177.015045,178.010040,131.240814,1895540
2017-06-26,177.918060,178.486618,177.516724,177.767563,131.062057,1617112
2017-06-27,177.257523,177.675583,175.066895,175.401337,129.317490,2679279
2017-06-28,176.237457,176.571899,175.660538,176.103683,129.835312,1845308
2017-06-29,176.463211,176.463211,173.143814,173.787628,128.127762,2164640
2017-06-30,175.510040,175.510040,173.787628,174.071899,128.337357,2116920
2017-07-03,174.866226,175.869568,174.540131,175.443146,129.348328,1244079
2017-07-05,175.585281,175.785950,175.091980,175.384613,129.305145,1274099
2017-07-06,174.790970,175.351166,173.821075,173.929764,128.232559,1423120
2017-07-07,174.331100,175.710709,173.954849,175.242477,129.200348,1831076
2017-07-10,175.250839,177.040131,174.740799,175.994980,129.755127,1564846
2017-07-11,175.928101,176.588623,173.913040,175.301010,129.243484,1516648
2017-07-12,176.346161,177.909698,175.811035,176.672241,130.254486,1731688
2017-07-13,176.588623,177.257523,175.735779,176.496658,130.125031,1362005
2017-07-14,176.856186,177.458191,176.112045,177.065216,130.544220,1270152
2017-07-17,177.424744,177.424744,176.078598,176.989960,130.488693,1568315
2017-07-18,176.153839,176.856186,175.836121,176.680603,130.260635,1868870
2017-07-19,176.847824,177.349503,176.563538,177.341141,130.747620,987059
2017-07-20,177.433105,178.436462,177.307693,177.633774,130.963364,1611490
2017-07-21,176.964890,177.123749,175.150497,176.555191,130.168198,2686455
2017-07-24,176.588623,176.973251,175.585281,175.585281,129.453079,2589579
2017-07-25,169.439804,170.986618,164.857864,166.714050,122.912636,7885228
2017-07-26,167.600327,168.185623,166.011703,166.413040,122.690735,3494832
2017-07-27,166.505020,167.692307,165.275925,167.265884,123.319519,2600702
2017-07-28,167.884613,168.093643,166.128769,166.989960,123.116066,1779648
2017-07-31,167.224075,168.612045,167.065216,168.202347,124.009903,2192986
2017-08-01,169.138794,169.991638,168.695648,169.882950,125.248978,2410060
2017-08-02,169.891296,171.906357,169.581940,171.747498,126.623611,2427402
2017-08-03,172.165558,173.612045,171.505020,173.595322,127.985985,2456823
2017-08-04,173.871231,174.423080,172.332779,173.620407,128.004486,1821149
2017-08-07,173.829437,174.247498,172.809372,173.444809,127.875023,1402430
2017-08-08,172.934784,173.821075,171.981598,172.600327,127.252411,2220135
2017-08-09,172.817719,173.837799,171.897995,172.642136,127.283226,1940151
2017-08-10,171.923080,173.210709,171.555191,172.433105,127.129112,1879514
2017-08-11,172.951508,172.951508,171.931442,172.224075,126.975037,1737549
2017-08-14,172.792648,173.603683,172.299332,173.386292,127.831863,1512222
2017-08-15,173.076920,173.779266,172.667221,173.227432,127.714722,1254006
2017-08-16,173.252502,174.439804,172.759201,173.846161,128.170898,2038343
2017-08-17,173.737457,174.013382,171.638794,171.697327,126.586609,1670214
2017-08-18,171.697327,171.931442,170.108704,170.175583,125.464729,2198966
2017-08-21,170.401337,171.321075,169.740799,171.028427,126.093529,1874850
2017-08-22,171.571899,172.123749,171.095322,171.789291,126.654457,2501075
2017-08-23,170.610367,170.652176,169.163879,169.456528,125.794952,1515691
2017-08-24,170.476593,170.476593,168.862869,168.996658,125.453636,1472037
2017-08-25,170.100327,170.108704,168.938126,169.005020,125.459785,1480768
2017-08-28,169.548492,169.958191,168.770905,169.280930,125.664658,1404941
2017-08-29,169.063538,169.799332,168.336121,169.665558,125.950157,1185595
2017-08-30,169.665558,170.309372,168.896317,170.309372,126.428101,1430655
2017-08-31,170.836121,171.086960,169.749161,170.836121,126.819115,1875208
2017-09-01,171.078598,171.329437,169.924744,170.200668,126.347427,1689948
2017-09-05,169.105347,169.339462,167.650497,168.043472,124.745995,2313662
2017-09-06,168.687286,169.105347,168.260864,168.938126,125.410164,2674495
2017-09-07,168.453171,171.162201,168.453171,170.953171,126.905998,2034994
2017-09-08,170.861206,172.341141,169.866226,171.981598,127.669449,1762904
2017-09-11,172.625412,175.401337,172.316055,175.217392,130.071533,2160813
2017-09-12,175.510040,176.387955,174.966553,175.284286,130.121170,1723675
2017-09-13,174.849503,175.827759,174.389633,175.158859,130.028076,1351002
2017-09-14,174.874588,177.182281,174.531769,176.780930,131.232224,2373103
2017-09-15,177.750839,179.030106,176.137131,178.386292,132.423950,4349134
2017-09-18,178.929764,178.963211,177.734116,178.729095,132.678406,1521790
2017-09-19,179.122070,179.473251,177.968231,178.561874,132.554276,1709921
2017-09-20,177.065216,177.759201,174.172241,176.011703,130.661194,3572691
2017-09-21,176.337799,176.939804,175.785950,175.953171,130.617737,1653350
2017-09-22,175.284286,176.672241,174.983276,176.220734,130.816376,1785987
2017-09-25,176.404678,176.605347,175.058533,176.195648,130.797684,1924603
2017-09-26,176.638794,177.951508,176.362869,176.446487,130.983948,1464622
2017-09-27,176.496658,176.739136,174.046829,175.150497,130.021866,2230660
2017-09-28,174.163879,175.484955,174.122070,175.209030,130.065353,2502989
2017-09-29,174.799332,175.501678,174.523407,175.501678,130.282578,1952111
2017-10-02,176.195648,177.918060,175.610367,177.892975,132.057709,1545352
2017-10-03,177.775925,179.431442,176.739136,179.406357,133.181198,1955340
2017-10-04,179.640472,181.387955,179.347824,181.036789,134.391541,1957134
2017-10-05,181.011703,181.948166,180.518402,180.911377,134.298401,2081638
2017-10-06,180.602005,181.053513,179.991638,181.036789,134.391541,1974357
2017-10-09,180.568558,181.613708,180.342804,181.170563,134.490829,1261302
2017-10-10,181.755859,181.939804,181.061874,181.229095,134.534225,1400396
2017-10-11,181.229095,181.321075,179.481598,181.028427,134.385345,2455268
2017-10-12,181.103683,181.973251,180.844482,181.931442,135.055649,2281968
2017-10-13,182.968231,183.745819,181.270905,182.040131,135.136337,1748074
2017-10-16,182.023407,182.884613,181.605347,182.876251,135.757050,1417499
2017-10-17,182.683945,182.876251,180.994980,182.065216,135.154999,2572357
2017-10-18,181.872910,182.809372,181.747498,182.500000,135.477737,1690666
2017-10-19,182.683945,183.319397,181.831100,183.311035,136.079803,1637324
2017-10-20,183.904678,185.050171,183.269226,185.050171,137.370834,1970769
2017-10-23,185.418060,186.270905,184.949829,185.242477,137.513596,2584915
2017-10-24,191.471573,199.749161,191.463211,196.195648,145.644623,7784046
2017-10-25,196.496658,198.946487,195.602005,198.729095,147.525299,4920942
2017-10-26,199.214050,199.665558,194.239136,194.765884,144.583206,4048460
2017-10-27,195.844482,196.446487,194.439804,196.270905,145.700455,2392478
2017-10-30,195.367889,195.367889,192.842804,193.160538,143.391541,3256230
2017-10-31,193.461533,193.645493,192.148834,192.466553,142.876312,2282207
2017-11-01,193.143814,193.779266,191.563538,192.458191,142.870132,1662320
2017-11-02,192.508362,194.648834,191.931442,194.172241,144.142517,1924962
2017-11-03,193.612045,194.464890,193.076920,194.163879,144.136337,1892909
2017-11-06,194.163879,194.506683,192.433105,192.566895,142.950821,1596301
2017-11-07,192.625412,192.951508,191.588623,192.349503,142.789413,1858106
2017-11-08,192.173920,192.851166,191.789291,192.165558,142.652893,1806199
2017-11-09,191.086960,191.806015,189.841141,190.961533,141.759125,1884657
2017-11-10,190.192307,191.003342,189.096985,190.175583,141.175659,1549777
2017-11-13,189.573578,190.994980,189.180603,190.819397,141.653595,2111299
2017-11-14,190.752502,192.274246,189.590302,191.747498,142.342545,1666267
2017-11-15,190.693985,191.061874,188.996658,190.133774,141.144608,1808472
2017-11-16,190.459869,192.299332,190.459869,191.822739,142.398392,1464861
2017-11-17,190.994980,192.240799,190.418060,191.772568,142.361176,2083193
2017-11-20,192.224075,195.309372,191.931442,193.553513,143.683197,2033200
2017-11-21,194.155518,197.081940,194.155518,195.727432,145.297028,2538630
2017-11-22,194.866226,195.535110,193.478256,193.628769,144.607193,1640673
2017-11-24,194.005020,194.013382,192.984955,193.461533,144.482315,788284
2017-11-27,193.770905,196.095322,193.252502,195.652176,146.118317,2129837
2017-11-28,195.752502,197.274246,195.133774,197.015045,147.136169,2238553
2017-11-29,197.366226,199.155518,197.023407,199.005020,148.622360,2098502
2017-11-30,199.715714,203.553513,198.737457,203.294312,151.825729,4788066
2017-12-01,203.336121,203.704010,199.958191,201.630432,150.583084,2669831
2017-12-04,203.219070,204.205688,199.423080,200.050171,149.402878,2952565
2017-12-05,200.852844,200.886292,198.879593,199.214050,148.778442,1845548
2017-12-06,200.944809,201.571899,198.135452,199.556854,149.034470,2301224
2017-12-07,199.372910,201.747498,198.938126,200.919739,150.052307,1635052
2017-12-08,200.668900,201.513382,198.570236,199.105347,148.697250,2391761
2017-12-11,199.991638,200.844482,198.879593,200.083618,149.427887,2084508
2017-12-12,197.809372,202.073578,197.424744,197.809372,147.729401,3308495
2017-12-13,198.085281,200.326080,197.851166,199.924744,149.309250,3238648
2017-12-14,200.936462,201.337799,198.837799,199.063538,148.666016,2373701
2017-12-15,199.991638,200.401337,198.704010,198.996658,148.616074,5404365
2017-12-18,199.481598,200.677261,198.285950,199.347824,148.878357,2675811
2017-12-19,200.225754,200.451508,198.076920,199.322739,148.859619,2235204
2017-12-20,199.163879,199.389633,197.734116,198.093643,147.941742,1939434
2017-12-21,197.324417,198.369568,195.994980,196.304352,146.605377,2680954
2017-12-22,196.789291,197.391296,195.886292,196.262543,146.574188,1531598
2017-12-26,196.555191,197.558533,196.513382,196.864548,147.023804,943764
2017-12-27,196.923080,197.775925,196.354507,197.491638,147.492126,1160718
2017-12-28,198.110367,198.227432,196.722412,197.090302,147.192352,1422881
2017-12-29,197.725754,198.419739,196.797653,196.797653,146.973877,1607304
2018-01-02,197.140472,198.219070,194.657196,197.023407,147.142410,3505476
2018-01-03,196.546829,197.098663,195.058533,197.015045,147.136169,2623665
2018-01-04,198.160538,200.200668,197.717392,199.590302,149.059464,2682748
2018-01-05,199.540131,201.421402,198.779266,201.145493,150.220932,2195736
2018-01-08,200.150497,201.454849,199.983276,200.493317,149.733826,2235324
2018-01-09,200.334442,202.157196,200.117050,201.739136,150.664246,2027340
2018-01-10,201.505020,202.817719,200.693985,201.622070,150.576843,1962516
2018-01-11,201.287628,202.625412,200.459869,202.600327,151.307404,1779289
2018-01-12,203.235779,205.685623,202.759201,204.406357,152.656204,2361263
2018-01-16,205.100327,206.680603,203.871231,204.632111,152.824829,2883676
2018-01-17,206.396317,207.801010,205.518402,207.449829,154.929138,3012724
2018-01-18,207.466553,208.193985,204.782608,205.610367,153.555405,2671266
2018-01-19,206.212372,207.775925,205.351166,207.508362,154.972870,2408146
2018-01-22,206.630432,207.265884,204.916382,206.772568,154.423386,1985958
2018-01-23,206.446487,206.739136,204.949829,205.944809,153.805191,2179949
2018-01-24,207.349503,207.809372,205.894653,207.098663,154.666901,4151316
2018-01-25,209.030106,213.043472,206.605347,211.003342,157.583008,4195448
2018-01-26,211.897995,217.198990,211.864548,216.245819,161.498245,4461798
2018-01-29,216.145493,216.839462,214.021744,214.055191,159.862213,2758335
2018-01-30,213.712372,213.787628,210.209030,210.317719,157.070984,2885470
2018-01-31,210.275925,211.647156,208.695648,209.448166,156.421555,3751134
2018-02-01,206.889633,209.105347,205.836121,207.307693,154.823013,3187938
2018-02-02,206.045151,207.984955,204.749161,204.991638,153.093292,4695137
2018-02-05,203.595322,204.347824,188.971573,193.511703,144.519775,7882238
2018-02-06,190.225754,196.128769,189.640472,195.342804,145.887314,6109288
2018-02-07,194.974915,198.595322,194.665558,194.974915,145.612549,3451178
2018-02-08,194.949829,195.075256,186.162201,186.362869,139.180847,4486555
2018-02-09,187.801010,189.765884,182.424744,188.302673,140.629532,5404246
2018-02-12,190.209030,192.625412,189.046829,191.630432,143.114792,3935318
2018-02-13,192.065216,193.954849,191.413040,193.444809,144.469849,3018226
2018-02-14,191.847824,194.707352,191.028427,193.979935,144.869476,2796009
2018-02-15,195.075256,196.404678,193.043472,196.379593,147.697098,2544490
2018-02-16,196.463211,199.364548,195.142136,197.884613,148.829010,2657273
2018-02-20,196.103683,197.884613,195.576920,196.546829,147.822861,3200376
